From,To,Date,Time,Next_Hop,AS_PATH,Announce,Withdraw
2803:4dc0:50::1,2001:13c7:7001:500::33,04/28/20,12:32:30,2803:4dc0:50::1,"['265721', '23520', '1299', '12956', '28186', '269025']","['  2804:5e50::/33', '  2804:5e50:100::/48', '  2804:5e50:101::/48']",['N/A']
2803:4dc0:50::1,2001:13c7:7001:500::33,04/28/20,12:32:31,2803:4dc0:50::1,"['265721', '23520', '6939', '1299', '30962', '41108', '209650']",['  2a07:1c44:8112::/48'],['N/A']
2803:4dc0:50::1,2001:13c7:7001:500::33,04/28/20,12:32:33,2803:4dc0:50::1,"['265721', '23520', '6830', '3356', '9002', '42739', '203287']",['  2a0c:79c0::/32'],['N/A']
2803:4dc0:50::1,2001:13c7:7001:500::33,04/28/20,12:32:36,2803:4dc0:50::1,"['265721', '23520', '6830', '7843', '11351', '92']",['  2605:6480::/32'],['N/A']
2803:4dc0:50::1,2001:13c7:7001:500::33,04/28/20,12:32:37,2803:4dc0:50::1,"['265721', '23520', '6830', '3356', '42739', '204782']",['  2a0c:7a80::/29'],['N/A']
2803:4dc0:50::1,2001:13c7:7001:500::33,04/28/20,12:32:38,2803:4dc0:50::1,"['265721', '23520', '6830', '6453', '852', '16696', '16696', '16696', '16696', '16696', '16696', '33047']",['  2a03:8160:14::/48'],['N/A']
2803:4dc0:50::1,2001:13c7:7001:500::33,04/28/20,12:32:39,2803:4dc0:50::1,"['265721', '23520', '6939', '265147', '53112', '263037']",['  2804:2288::/32'],['N/A']
2803:4dc0:50::1,2001:13c7:7001:500::33,04/28/20,12:32:40,2803:4dc0:50::1,"['265721', '23520', '6939', '61901']",['  2804:1370::/32'],['N/A']
2803:4dc0:50::1,2001:13c7:7001:500::33,04/28/20,12:32:41,2803:4dc0:50::1,"['265721', '23520', '1299', '3356', '3549', '53112', '263037']",['  2804:2288::/32'],['N/A']
2803:4dc0:50::1,2001:13c7:7001:500::33,04/28/20,12:32:44,2803:4dc0:50::1,"['265721', '23520', '6939', '15808']",['  2c0f:ff90::/32'],['N/A']
2803:4dc0:50::1,2001:13c7:7001:500::33,04/28/20,12:32:46,2803:4dc0:50::1,"['265721', '23520', '16735', '268768']","['  2804:5a5c:4000::/34', '  2804:5a5c::/32', '  2804:5a5c::/34']",['N/A']
2803:4dc0:50::1,2001:13c7:7001:500::33,04/28/20,12:32:48,2803:4dc0:50::1,"['265721', '23520', '6939', '23106', '267933']",['  2804:5568::/32'],['N/A']
2803:4dc0:50::1,2001:13c7:7001:500::33,04/28/20,12:32:49,2803:4dc0:50::1,"['265721', '23520', '1299', '6939', '136620', '202314']",['  2a06:1e86:420::/48'],['N/A']
2803:4dc0:50::1,2001:13c7:7001:500::33,04/28/20,12:32:50,2803:4dc0:50::1,"['265721', '23520', '6939', '23106', '262851', '262529']",['  2804:452c::/32'],['N/A']
2803:4dc0:50::1,2001:13c7:7001:500::33,04/28/20,12:32:52,2803:4dc0:50::1,"['265721', '23520', '6830', '6327', '16696', '16696', '16696', '16696', '33047']",['  2a03:8160:14::/48'],['N/A']
2803:4dc0:50::1,2001:13c7:7001:500::33,04/28/20,12:32:53,2803:4dc0:50::1,"['265721', '23520', '6939', '52320', '23106', '268297']",['  2804:4f00::/32'],['N/A']
2803:4dc0:50::1,2001:13c7:7001:500::33,04/28/20,12:32:56,2803:4dc0:50::1,"['265721', '23520', '1299', '5511', '49666', '25184', '24631', '202391', '39454']",['  2a05:ba40::/32'],['N/A']
2803:4dc0:50::1,2001:13c7:7001:500::33,04/28/20,12:32:57,2803:4dc0:50::1,"['265721', '23520', '6939', '37468']",['  2804:3674::/32'],['N/A']
2803:4dc0:50::1,2001:13c7:7001:500::33,04/28/20,12:32:58,2803:4dc0:50::1,"['265721', '23520', '6939', '4809', '28130', '262756', '52845']",['  2804:182c::/32'],['N/A']
2803:4dc0:50::1,2001:13c7:7001:500::33,04/28/20,12:32:59,,['N/A'],['N/A'],['  2804:154c:5020::/48']
2803:4dc0:50::1,2001:13c7:7001:500::33,04/28/20,12:33:00,2803:4dc0:50::1,"['265721', '23520', '1273', '1299', '3356', '263009', '263382']",['  2804:154c:5020::/48'],['N/A']
2803:4dc0:50::1,2001:13c7:7001:500::33,04/28/20,12:33:02,2803:4dc0:50::1,"['265721', '23520', '6830', '12956', '4809', '28130', '262756', '52845']",['  2804:182c::/32'],['N/A']
2803:4dc0:50::1,2001:13c7:7001:500::33,04/28/20,12:33:03,2803:4dc0:50::1,"['265721', '23520', '16735', '262760', '263626', '263990']",['  2804:28f8::/33'],['N/A']
2803:4dc0:50::1,2001:13c7:7001:500::33,04/28/20,12:33:04,2803:4dc0:50::1,"['265721', '23520', '6939', '262713', '263073', '61568', '37468', '38040', '131293', '131293', '131293', '9475']",['  2001:3c8:9405::/48'],['N/A']
2803:4dc0:50::1,2001:13c7:7001:500::33,04/28/20,12:33:05,,['N/A'],['N/A'],['  2001:3c8:9405::/48']
2803:4dc0:50::1,2001:13c7:7001:500::33,04/28/20,12:33:06,2803:4dc0:50::1,"['265721', '23520', '6830', '3356', '42739', '204782']",['  2a0c:7a80::/29'],['N/A']
2803:4dc0:50::1,2001:13c7:7001:500::33,04/28/20,12:33:07,2803:4dc0:50::1,"['265721', '23520', '6939', '263283', '263990']",['  2804:28f8::/33'],['N/A']
2803:4dc0:50::1,2001:13c7:7001:500::33,04/28/20,12:33:08,2803:4dc0:50::1,"['265721', '23520', '1299', '12389', '199524', '209956']",['  2a0c:b641:260::/44'],['N/A']
2803:4dc0:50::1,2001:13c7:7001:500::33,04/28/20,12:33:10,2803:4dc0:50::1,"['265721', '23520', '16735', '262760', '263626', '263990']",['  2804:28f8::/33'],['N/A']
2803:4dc0:50::1,2001:13c7:7001:500::33,04/28/20,12:33:13,2803:4dc0:50::1,"['265721', '23520', '6830', '3356', '37468', '28173']","['  2804:10a0:f0::/44', '  2804:10a0:d8::/45']",['N/A']
2803:4dc0:50::1,2001:13c7:7001:500::33,04/28/20,12:33:14,2803:4dc0:50::1,"['265721', '23520', '6830', '174', '37468']",['  2804:3674::/32'],['N/A']
2803:4dc0:50::1,2001:13c7:7001:500::33,04/28/20,12:33:15,2803:4dc0:50::1,"['265721', '23520', '6939', '37662', '15808']",['  2c0f:ff90::/32'],['N/A']
2803:4dc0:50::1,2001:13c7:7001:500::33,04/28/20,12:33:16,2803:4dc0:50::1,"['265721', '23520', '6830', '5511', '30844', '37006']",['  2c0f:fe30::/32'],['N/A']
2803:4dc0:50::1,2001:13c7:7001:500::33,04/28/20,12:33:18,2803:4dc0:50::1,"['265721', '23520', '1299', '13335']",['  2a09:bac0:14::/48'],['N/A']
2803:4dc0:50::1,2001:13c7:7001:500::33,04/28/20,12:33:19,2803:4dc0:50::1,"['265721', '23520', '6939', '37468']",['  2804:3674::/32'],['N/A']
2803:4dc0:50::1,2001:13c7:7001:500::33,04/28/20,12:33:21,,['N/A'],['N/A'],['N/A']
2803:4dc0:50::1,2001:13c7:7001:500::33,04/28/20,12:33:23,2803:4dc0:50::1,"['265721', '23520', '1273', '1239', '11830', '3573']",['  2801:1f0:401d::/48'],['N/A']
2803:4dc0:50::1,2001:13c7:7001:500::33,04/28/20,12:33:30,2803:4dc0:50::1,"['265721', '23520', '6830', '9002', '42739', '203287']",['  2a0c:79c0::/32'],['N/A']
2803:4dc0:50::1,2001:13c7:7001:500::33,04/28/20,12:33:31,2803:4dc0:50::1,"['265721', '23520', '6830', '174', '37468']",['  2804:3674::/32'],['N/A']
2803:4dc0:50::1,2001:13c7:7001:500::33,04/28/20,12:33:32,2803:4dc0:50::1,"['265721', '23520', '6939', '262354', '262530']",['  2804:9f4:800::/37'],['N/A']
2803:4dc0:50::1,2001:13c7:7001:500::33,04/28/20,12:33:33,2803:4dc0:50::1,"['265721', '23520', '1299', '701', '7738', '262999', '262999', '262999', '263919']",['  2804:27bc::/32'],['N/A']
2803:4dc0:50::1,2001:13c7:7001:500::33,04/28/20,12:33:34,,['N/A'],['N/A'],"['  2804:5e50:100::/48', '  2804:5e50:101::/48', '  2804:5e50::/33']"
2803:4dc0:50::1,2001:13c7:7001:500::33,04/28/20,12:33:35,2803:4dc0:50::1,"['265721', '23520', '1273', '1299', '12956', '28186', '269025']","['  2804:5e50:101::/48', '  2804:5e50::/33', '  2804:5e50:100::/48']",['N/A']
2803:4dc0:50::1,2001:13c7:7001:500::33,04/28/20,12:33:36,2803:4dc0:50::1,"['265721', '23520', '6830', '3356', '42739', '204782']",['  2a0c:7a80::/29'],['N/A']
2803:4dc0:50::1,2001:13c7:7001:500::33,04/28/20,12:33:38,2803:4dc0:50::1,"['265721', '23520', '1299', '7473', '3758', '9911', '9890']",['  2a00:ad87:4600::/48'],['N/A']
2803:4dc0:50::1,2001:13c7:7001:500::33,04/28/20,12:33:41,2803:4dc0:50::1,"['265721', '23520', '6830', '42000', '9080']",['  2001:ae8:15::/48'],['N/A']
2803:4dc0:50::1,2001:13c7:7001:500::33,04/28/20,12:33:42,2803:4dc0:50::1,"['265721', '23520', '6830', '2914', '13335']",['  2400:cb00:a1c5::/48'],['N/A']
2803:4dc0:50::1,2001:13c7:7001:500::33,04/28/20,12:33:43,2803:4dc0:50::1,"['265721', '23520', '6939', '15808']",['  2c0f:ff90::/32'],['N/A']
2803:4dc0:50::1,2001:13c7:7001:500::33,04/28/20,12:33:45,2803:4dc0:50::1,"['265721', '23520', '6939', '23106', '268297']",['  2804:4f00::/32'],['N/A']
2803:4dc0:50::1,2001:13c7:7001:500::33,04/28/20,12:33:46,2803:4dc0:50::1,"['265721', '23520', '6939', '23106', '266641']","['  2804:3f20:d000::/36', '  2804:3f20:c000::/36', '  2804:3f20:2000::/36', '  2804:3f20:4000::/36', '  2804:3f20:b000::/36', '  2804:3f20:f000::/36', '  2804:3f20:7000::/36', '  2804:3f20:6000::/36', '  2804:3f20:8000::/36', '  2804:3f20:a000::/36', '  2804:3f20:9000::/36', '  2804:3f20:1000::/36', '  2804:3f20:8000::/33', '  2804:3f20::/33', '  2804:3f20:3000::/36', '  2804:3f20:5000::/36', '  2804:3f20::/36', '  2804:3f20:e000::/36']",['N/A']
2803:4dc0:50::1,2001:13c7:7001:500::33,04/28/20,12:33:47,2803:4dc0:50::1,"['265721', '23520', '6939', '267124', '267124', '267124', '267124', '267124', '267124']","['  2804:487c:200::/40', '  2804:487c:900::/40', '  2804:487c:800::/40', '  2804:487c:100::/40', '  2804:487c:700::/40']",['N/A']
2803:4dc0:50::1,2001:13c7:7001:500::33,04/28/20,12:33:48,2803:4dc0:50::1,"['265721', '23520', '6830', '3356', '13335']",['  2400:cb00:a1c4::/48'],['N/A']
2803:4dc0:50::1,2001:13c7:7001:500::33,04/28/20,12:33:49,2803:4dc0:50::1,"['265721', '23520', '1299', '174', '4134', '23650']",['  240e:e9:9000::/37'],['N/A']
2803:4dc0:50::1,2001:13c7:7001:500::33,04/28/20,12:33:51,2803:4dc0:50::1,"['265721', '23520', '6939', '52320', '23106', '267933']",['  2804:5568::/32'],['N/A']
2803:4dc0:50::1,2001:13c7:7001:500::33,04/28/20,12:33:52,2803:4dc0:50::1,"['265721', '23520', '6939', '52320', '23106', '268297']",['  2804:4f00::/32'],['N/A']
2803:4dc0:50::1,2001:13c7:7001:500::33,04/28/20,12:33:56,2803:4dc0:50::1,"['265721', '23520', '6830', '42739', '204782']",['  2a0c:7a80::/29'],['N/A']
2803:4dc0:50::1,2001:13c7:7001:500::33,04/28/20,12:33:57,2803:4dc0:50::1,"['265721', '23520', '6830', '42739', '203287']",['  2a0c:79c0::/32'],['N/A']
2803:4dc0:50::1,2001:13c7:7001:500::33,04/28/20,12:33:58,2803:4dc0:50::1,"['265721', '23520', '1299', '2603', '2603', '2603', '6509', '15296', '393468']",['  2620:135:f000::/44'],['N/A']
2803:4dc0:50::1,2001:13c7:7001:500::33,04/28/20,12:34:00,2803:4dc0:50::1,"['265721', '23520', '6939', '23106', '53052']",['  2804:2f48:2000::/35'],['N/A']
2803:4dc0:50::1,2001:13c7:7001:500::33,04/28/20,12:34:01,2803:4dc0:50::1,"['265721', '23520', '6830', '3356', '28186', '269025']","['  2804:5e50:100::/48', '  2804:5e50:101::/48', '  2804:5e50::/33']",['N/A']
2803:4dc0:50::1,2001:13c7:7001:500::33,04/28/20,12:34:02,2803:4dc0:50::1,"['265721', '23520', '6830', '3356', '9002', '42739', '203287']",['  2a0c:79c0::/32'],['N/A']
2803:4dc0:50::1,2001:13c7:7001:500::33,04/28/20,12:34:03,2803:4dc0:50::1,"['265721', '23520', '6830', '12956', '7738', '28186', '269025']","['  2804:5e50::/33', '  2804:5e50:100::/48']",['N/A']
2803:4dc0:50::1,2001:13c7:7001:500::33,04/28/20,12:34:04,2803:4dc0:50::1,"['265721', '23520', '6830', '3356', '49367', '205365']",['  2a00:1908:fffb::/48'],['N/A']
2803:4dc0:50::1,2001:13c7:7001:500::33,04/28/20,12:34:05,2803:4dc0:50::1,"['265721', '23520', '6939', '28186', '263880']","['  2804:2728:2::/48', '  2804:2728::/33', '  2804:2728:8000::/33', '  2804:2728:8201::/48']",['N/A']
2803:4dc0:50::1,2001:13c7:7001:500::33,04/28/20,12:34:06,2803:4dc0:50::1,"['265721', '23520', '6830', '3356', '42739', '204782']",['  2a0c:7a80::/29'],['N/A']
2803:4dc0:50::1,2001:13c7:7001:500::33,04/28/20,12:34:07,2803:4dc0:50::1,"['265721', '23520', '6830', '3356', '49367', '50917']",['  2001:678:5b0::/48'],['N/A']
2803:4dc0:50::1,2001:13c7:7001:500::33,04/28/20,12:34:09,2803:4dc0:50::1,"['265721', '23520', '6939', '268548']",['  2804:52e4::/32'],['N/A']
2803:4dc0:50::1,2001:13c7:7001:500::33,04/28/20,12:34:12,2803:4dc0:50::1,"['265721', '23520', '1299', '62240', '136620', '204438']",['  2a0c:9a40:8114::/48'],['N/A']
2803:4dc0:50::1,2001:13c7:7001:500::33,04/28/20,12:34:15,2803:4dc0:50::1,"['265721', '23520', '6830', '174', '37468']",['  2804:3674::/32'],['N/A']
2803:4dc0:50::1,2001:13c7:7001:500::33,04/28/20,12:34:16,2803:4dc0:50::1,"['265721', '23520', '6830', '5511', '30844', '37006']",['  2c0f:fe30::/32'],['N/A']
2803:4dc0:50::1,2001:13c7:7001:500::33,04/28/20,12:34:17,2803:4dc0:50::1,"['265721', '23520', '1299', '3356', '4134', '23650']",['  240e:e9:9000::/37'],['N/A']
2803:4dc0:50::1,2001:13c7:7001:500::33,04/28/20,12:34:18,2803:4dc0:50::1,"['265721', '23520', '1273', '1239', '11830', '3573']",['  2801:1f0:401d::/48'],['N/A']
2803:4dc0:50::1,2001:13c7:7001:500::33,04/28/20,12:34:19,2803:4dc0:50::1,"['265721', '23520', '1299', '3257', '29655', '60384']",['  2a01:b7c0::/32'],['N/A']
2803:4dc0:50::1,2001:13c7:7001:500::33,04/28/20,12:34:20,2803:4dc0:50::1,"['265721', '23520', '6939', '14840', '268103']",['  2804:580c::/33'],['N/A']
2803:4dc0:50::1,2001:13c7:7001:500::33,04/28/20,12:34:21,2803:4dc0:50::1,"['265721', '23520', '1299', '37468', '52965', '268103']",['  2804:580c::/33'],['N/A']
2803:4dc0:50::1,2001:13c7:7001:500::33,04/28/20,12:34:23,2803:4dc0:50::1,"['265721', '23520', '6830', '42739', '204782']",['  2a0c:7a80::/29'],['N/A']
2803:4dc0:50::1,2001:13c7:7001:500::33,04/28/20,12:34:24,2803:4dc0:50::1,"['265721', '23520', '6939', '15296', '393468']",['  2620:135:f000::/44'],['N/A']
2803:4dc0:50::1,2001:13c7:7001:500::33,04/28/20,12:34:25,2803:4dc0:50::1,"['265721', '23520', '6830', '42739', '204782']",['  2a0c:7a80::/29'],['N/A']
2803:4dc0:50::1,2001:13c7:7001:500::33,04/28/20,12:34:26,2803:4dc0:50::1,"['265721', '23520', '6830', '3356', '9002', '42739', '204782']",['  2a0c:7a80::/29'],['N/A']
2803:4dc0:50::1,2001:13c7:7001:500::33,04/28/20,12:34:27,2803:4dc0:50::1,"['265721', '23520', '1299', '174', '4134', '23650']",['  240e:e9:9000::/37'],['N/A']
2803:4dc0:50::1,2001:13c7:7001:500::33,04/28/20,12:34:28,2803:4dc0:50::1,"['265721', '23520', '1273', '1299', '6939', '208884']",['  2a0e:aa07:f091::/48'],['N/A']
2803:4dc0:50::1,2001:13c7:7001:500::33,04/28/20,12:34:30,2803:4dc0:50::1,"['265721', '23520', '1299', '12956', '7738', '28186', '269025']","['  2804:5e50::/33', '  2804:5e50:101::/48', '  2804:5e50:100::/48']",['N/A']
2803:4dc0:50::1,2001:13c7:7001:500::33,04/28/20,12:34:31,2803:4dc0:50::1,"['265721', '23520', '6830', '3356', '9002', '42739', '203287']",['  2a0c:79c0::/32'],['N/A']
2803:4dc0:50::1,2001:13c7:7001:500::33,04/28/20,12:34:38,,['N/A'],['N/A'],['  2a0e:aa07:f091::/48']
2803:4dc0:50::1,2001:13c7:7001:500::33,04/28/20,12:34:42,2803:4dc0:50::1,"['265721', '23520', '6939', '263283', '263990']",['  2804:28f8::/33'],['N/A']
2803:4dc0:50::1,2001:13c7:7001:500::33,04/28/20,12:34:43,2803:4dc0:50::1,"['265721', '23520', '6939', '53013']",['  2804:574:3::/48'],['N/A']
2803:4dc0:50::1,2001:13c7:7001:500::33,04/28/20,12:34:44,2803:4dc0:50::1,"['265721', '23520', '6939', '53013', '269266', '269266']",['  2804:61f0::/32'],['N/A']
2803:4dc0:50::1,2001:13c7:7001:500::33,04/28/20,12:34:45,2803:4dc0:50::1,"['265721', '23520', '1299', '33891', '60574']",['  2a00:9e20::/32'],['N/A']
2803:4dc0:50::1,2001:13c7:7001:500::33,04/28/20,12:34:47,2803:4dc0:50::1,"['265721', '23520', '6939', '23106', '268297']",['  2804:4f00::/32'],['N/A']
103.200.115.1,179.0.156.33,04/28/20,12:30:01,103.200.115.1,"['64271', '60068', '6453', '6461', '8218', '12654']",['  84.205.66.0/24'],['N/A']
103.200.115.1,179.0.156.33,04/28/20,12:30:02,103.200.115.1,"['64271', '60068', '174', '3356', '209', '22561']",['  99.194.200.0/22'],['N/A']
103.200.115.1,179.0.156.33,04/28/20,12:30:03,103.200.115.1,"['64271', '60068', '6453', '1299', '31027', '44869', '58360']",['  45.132.189.0/24'],['N/A']
103.200.115.1,179.0.156.33,04/28/20,12:30:04,103.200.115.1,"['64271', '60068', '6453', '3257', '16735', '22548', '58364']",['  147.28.49.0/24'],['N/A']
103.200.115.1,179.0.156.33,04/28/20,12:30:05,103.200.115.1,"['64271', '60068', '174', '6453', '4755', '133676', '139514']",['  103.145.54.0/23'],['N/A']
103.200.115.1,179.0.156.33,04/28/20,12:30:06,103.200.115.1,"['64271', '60068', '6453', '1299', '10490', '2637', '47065']",['  184.164.242.0/24'],['N/A']
103.200.115.1,179.0.156.33,04/28/20,12:30:07,103.200.115.1,"['64271', '60068', '38001', '12389', '20919', '41184']",['  194.153.112.0/24'],['N/A']
103.200.115.1,179.0.156.33,04/28/20,12:30:08,103.200.115.1,"['64271', '60068', '6453', '12956', '10429', '52871', '52871', '52871']",['  177.136.12.0/24'],['N/A']
103.200.115.1,179.0.156.33,04/28/20,12:30:09,103.200.115.1,"['64271', '60068', '174', '2914', '3223', '24961', '50873', '60316']",['  185.104.72.0/24'],['N/A']
103.200.115.1,179.0.156.33,04/28/20,12:30:10,,['N/A'],['N/A'],"['  128.44.160.0/21', '  130.137.80.0/24', '  155.220.28.0/24', '  128.44.12.0/24', '  141.236.0.0/16']"
103.200.115.1,179.0.156.33,04/28/20,12:30:11,103.200.115.1,"['64271', '60068', '174', '3356', '3216', '50509', '44050']",['  188.143.166.0/23'],['N/A']
103.200.115.1,179.0.156.33,04/28/20,12:30:13,103.200.115.1,"['64271', '60068', '38195', '45671', '138498']",['  103.127.18.0/24'],['N/A']
103.200.115.1,179.0.156.33,04/28/20,12:30:14,103.200.115.1,"['64271', '38195', '45671', '138498']",['  103.127.18.0/24'],['N/A']
103.200.115.1,179.0.156.33,04/28/20,12:30:16,103.200.115.1,"['64271', '60068', '6453', '6762', '3216', '8402']",['  128.69.52.0/22'],['N/A']
103.200.115.1,179.0.156.33,04/28/20,12:30:17,103.200.115.1,"['64271', '60068', '6453', '3356', '3216', '35168', '21299']","['  5.34.88.0/21', '  37.99.84.0/24', '  213.109.220.0/22', '  87.247.32.0/24', '  37.99.83.0/24', '  37.99.3.0/24', '  95.82.71.0/24', '  77.94.15.0/24', '  37.99.100.0/24', '  87.247.32.0/22', '  87.247.60.0/22']",['N/A']
103.200.115.1,179.0.156.33,04/28/20,12:30:18,103.200.115.1,"['64271', '60068', '9498', '20464']",['  140.242.238.0/24'],['N/A']
103.200.115.1,179.0.156.33,04/28/20,12:30:19,103.200.115.1,"['64271', '60068', '6453', '9498', '8452', '24863']",['  196.205.71.0/24'],['N/A']
103.200.115.1,179.0.156.33,04/28/20,12:30:21,103.200.115.1,"['64271', '60068', '174', '9498', '9829', '9829', '9829']",['  117.193.112.0/20'],['N/A']
103.200.115.1,179.0.156.33,04/28/20,12:30:24,103.200.115.1,"['64271', '60068', '6453', '3356', '3216', '50509', '44050']",['  188.143.166.0/23'],['N/A']
103.200.115.1,179.0.156.33,04/28/20,12:30:25,103.200.115.1,"['64271', '60068', '6453', '6762', '17557', '132165']","['  196.246.194.0/24', '  196.246.116.0/24', '  196.246.115.0/24', '  196.246.193.0/24', '  196.246.195.0/24', '  196.246.117.0/24', '  196.246.119.0/24', '  196.246.109.0/24', '  196.246.113.0/24', '  196.246.110.0/24', '  196.246.112.0/24', '  196.246.192.0/24', '  196.246.114.0/24', '  196.246.111.0/24', '  196.246.118.0/24']",['N/A']
103.200.115.1,179.0.156.33,04/28/20,12:30:26,103.200.115.1,"['64271', '60068', '1299', '7473', '17557', '132165', '132165', '132165', '132165', '132165', '132165']","['  196.246.188.0/24', '  196.246.183.0/24', '  196.246.198.0/24', '  196.246.189.0/24', '  196.246.191.0/24', '  196.246.180.0/24', '  196.246.187.0/24', '  196.246.181.0/24', '  196.246.196.0/24', '  196.246.185.0/24', '  196.246.186.0/24', '  196.246.182.0/24', '  196.246.197.0/24', '  196.246.199.0/24', '  196.246.190.0/24', '  196.246.184.0/24']",['N/A']
103.200.115.1,179.0.156.33,04/28/20,12:30:27,103.200.115.1,"['64271', '60068', '1299', '6461', '7473', '17557', '132165', '132165', '132165', '132165', '132165', '132165']","['  196.246.198.0/24', '  196.246.199.0/24', '  196.246.185.0/24', '  196.246.181.0/24', '  196.246.187.0/24', '  196.246.182.0/24', '  196.246.186.0/24', '  196.246.196.0/24', '  196.246.188.0/24', '  196.246.190.0/24', '  196.246.184.0/24', '  196.246.180.0/24', '  196.246.191.0/24', '  196.246.197.0/24', '  196.246.183.0/24', '  196.246.189.0/24']",['N/A']
103.200.115.1,179.0.156.33,04/28/20,12:30:29,103.200.115.1,"['64271', '60068', '9498', '9829', '9829', '9829']","['  117.207.224.0/20', '  117.239.240.0/20', '  61.2.32.0/20', '  59.92.16.0/20', '  117.193.32.0/20', '  117.193.112.0/20', '  59.92.176.0/20', '  117.232.96.0/20', '  117.239.144.0/20', '  210.212.240.0/20', '  59.92.208.0/20', '  117.232.64.0/20', '  117.221.64.0/20', '  117.211.32.0/20', '  117.206.16.0/20']",['N/A']
103.200.115.1,179.0.156.33,04/28/20,12:30:30,103.200.115.1,"['64271', '60068', '1299', '7473', '9498', '55352', '133001', '133001', '133001', '133001']",['  103.38.36.0/24'],['N/A']
103.200.115.1,179.0.156.33,04/28/20,12:30:31,103.200.115.1,"['64271', '60068', '6453', '4755', '9829', '132976', '138731']","['  103.139.34.0/24', '  103.139.35.0/24']",['N/A']
103.200.115.1,179.0.156.33,04/28/20,12:30:32,103.200.115.1,"['64271', '60068', '1299', '7473', '9498', '55352', '133001', '133001', '133001', '133001']",['  103.38.36.0/24'],['N/A']
103.200.115.1,179.0.156.33,04/28/20,12:30:33,103.200.115.1,"['64271', '60068', '6453', '2497', '58361']",['  147.28.34.0/24'],['N/A']
103.200.115.1,179.0.156.33,04/28/20,12:30:34,103.200.115.1,"['64271', '60068', '6453', '4755', '9829', '133301', '133301', '133301']",['  45.116.231.0/24'],['N/A']
103.200.115.1,179.0.156.33,04/28/20,12:30:35,103.200.115.1,"['64271', '60068', '174', '3356', '3908', '721', '27066', '637']","['  137.234.128.0/17', '  205.110.232.0/23', '  205.102.131.0/24', '  205.102.130.0/24', '  138.157.44.0/22', '  204.223.78.0/23', '  138.168.0.0/16', '  205.110.0.0/19', '  205.102.127.0/24', '  205.102.128.0/24', '  205.102.129.0/24', '  205.110.187.0/24', '  205.110.87.0/24', '  205.110.85.0/24', '  205.110.55.0/24', '  205.110.54.0/24', '  138.157.74.0/23', '  137.234.96.0/19']",['N/A']
103.200.115.1,179.0.156.33,04/28/20,12:30:38,103.200.115.1,"['64271', '60068', '6453', '7018', '2386']",['  205.152.51.0/24'],['N/A']
103.200.115.1,179.0.156.33,04/28/20,12:30:39,103.200.115.1,"['64271', '60068', '174', '6453', '4755', '21433']",['  170.248.190.0/24'],['N/A']
103.200.115.1,179.0.156.33,04/28/20,12:30:41,103.200.115.1,"['64271', '60068', '6453', '3356', '13904', '13904', '13904', '13904', '13904', '13904']",['  64.68.236.0/22'],['N/A']
103.200.115.1,179.0.156.33,04/28/20,12:30:42,103.200.115.1,"['64271', '60068', '6453', '12956', '6147']",['  190.233.40.0/24'],['N/A']
103.200.115.1,179.0.156.33,04/28/20,12:30:43,103.200.115.1,"['64271', '60068', '6453', '2914', '16509']",['  130.137.99.0/24'],['N/A']
103.200.115.1,179.0.156.33,04/28/20,12:30:44,103.200.115.1,"['64271', '58453', '136933', '6134']","['  45.128.146.0/24', '  154.91.194.0/24']",['N/A']
103.200.115.1,179.0.156.33,04/28/20,12:30:45,103.200.115.1,"['64271', '60068', '7922', '6461', '7473', '17557', '132165']","['  196.246.193.0/24', '  196.246.111.0/24', '  196.246.114.0/24', '  196.246.112.0/24', '  196.246.117.0/24', '  196.246.195.0/24', '  196.246.109.0/24', '  196.246.110.0/24', '  196.246.113.0/24', '  196.246.119.0/24', '  196.246.192.0/24', '  196.246.116.0/24', '  196.246.194.0/24', '  196.246.118.0/24', '  196.246.115.0/24']",['N/A']
103.200.115.1,179.0.156.33,04/28/20,12:30:46,,['N/A'],['N/A'],['  41.94.132.0/24']
103.200.115.1,179.0.156.33,04/28/20,12:30:47,103.200.115.1,"['64271', '60068', '174', '3356', '3549', '22548', '58364']",['  147.28.48.0/24'],['N/A']
103.200.115.1,179.0.156.33,04/28/20,12:30:48,103.200.115.1,"['64271', '60068', '6453', '34984']",['  212.252.212.0/24'],['N/A']
103.200.115.1,179.0.156.33,04/28/20,12:30:49,103.200.115.1,"['64271', '60068', '174', '43727', '35168', '21299']","['  77.94.15.0/24', '  87.247.60.0/22', '  87.247.32.0/22', '  213.109.220.0/22', '  87.247.32.0/24']",['N/A']
103.200.115.1,179.0.156.33,04/28/20,12:30:50,103.200.115.1,"['64271', '60068', '174', '43727', '35168', '21299']","['  37.99.3.0/24', '  37.99.100.0/24', '  95.82.71.0/24', '  37.99.84.0/24', '  5.34.88.0/21', '  37.99.83.0/24']",['N/A']
103.200.115.1,179.0.156.33,04/28/20,12:30:51,103.200.115.1,"['64271', '60068', '174', '6713', '6713', '6713', '6713', '36903']",['  196.206.200.0/21'],['N/A']
103.200.115.1,179.0.156.33,04/28/20,12:30:55,103.200.115.1,"['64271', '60068', '38001', '6939', '17557', '9541']","['  72.255.44.0/24', '  72.255.52.0/24']",['N/A']
103.200.115.1,179.0.156.33,04/28/20,12:30:56,103.200.115.1,"['64271', '60068', '6453', '12956', '22927', '262231']",['  190.52.84.0/24'],['N/A']
