From,To,Date,Time,Next_Hop,AS_PATH,Announce,Withdraw
AS64271,AS12654,04/29/20,15:06:21,103.200.115.1,"['64271', '60068', '6453', '16509']",['  130.137.80.0/24'],['N/A']
AS64271,AS12654,04/29/20,15:06:22,,['N/A'],['N/A'],['  41.89.125.0/24']
AS64271,AS12654,04/29/20,15:06:23,103.200.115.1,"['64271', '60068', '1273', '12389', '9198', '9198', '9198', '9198', '9198', '9198', '9198', '61010', '8511', '43680']",['  185.67.254.0/24'],['N/A']
AS64271,AS12654,04/29/20,15:06:24,103.200.115.1,"['64271', '60068', '6453', '20485', '4809', '15808']",['  196.200.16.0/24'],['N/A']
AS64271,AS12654,04/29/20,15:06:25,103.200.115.1,"['64271', '60068', '6453', '3356', '24785', '51758', '51758', '51758', '51758']",['  95.215.184.0/21'],['N/A']
AS64271,AS12654,04/29/20,15:06:27,103.200.115.1,"['64271', '60068', '6453', '6762', '10481', '7303', '264822']",['  170.80.138.0/24'],['N/A']
AS64271,AS12654,04/29/20,15:06:29,103.200.115.1,"['64271', '60068', '174', '6453', '16509', '14618']",['  130.137.89.0/24'],['N/A']
AS64271,AS12654,04/29/20,15:06:30,103.200.115.1,"['64271', '60068', '174', '136620', '42615', '42615', '42615', '42615']",['  23.132.96.0/24'],['N/A']
AS64271,AS12654,04/29/20,15:06:31,103.200.115.1,"['64271', '60068', '174', '1299', '7473', '45499', '45499']",['  116.206.224.0/24'],['N/A']
AS64271,AS12654,04/29/20,15:06:32,103.200.115.1,"['64271', '60068', '6453', '3356', '13904', '13904', '13904', '13904', '13904', '13904']",['  64.68.236.0/22'],['N/A']
AS64271,AS12654,04/29/20,15:06:33,103.200.115.1,"['64271', '60068', '1299', '7473', '45499', '45499']",['  116.206.224.0/24'],['N/A']
AS64271,AS12654,04/29/20,15:06:35,103.200.115.1,"['64271', '60068', '174', '9498', '9885', '55824', '2697']",['  202.141.6.0/24'],['N/A']
AS64271,AS12654,04/29/20,15:06:36,103.200.115.1,"['64271', '60068', '174', '1299', '7473', '45499', '45499']",['  116.206.224.0/24'],['N/A']
AS64271,AS12654,04/29/20,15:06:37,103.200.115.1,"['64271', '60068', '174', '5511', '37662', '21491']","['  196.0.17.0/24', '  196.0.5.0/24', '  196.0.0.0/24', '  196.0.12.0/24', '  196.0.11.0/24', '  196.0.109.0/24', '  196.0.103.0/24', '  196.0.51.0/24', '  196.0.113.0/24', '  196.0.15.0/24', '  196.0.6.0/24', '  196.0.1.0/24', '  196.0.13.0/24']",['N/A']
AS64271,AS12654,04/29/20,15:06:38,103.200.115.1,"['64271', '60068', '174', '5511', '37662', '21491']","['  196.0.44.0/24', '  196.0.29.0/24', '  196.0.33.0/24', '  196.0.27.0/24', '  196.0.28.0/24', '  196.0.41.0/24', '  196.0.36.0/24', '  196.0.26.0/24', '  196.0.43.0/24', '  196.0.23.0/24', '  196.0.47.0/24']",['N/A']
AS64271,AS12654,04/29/20,15:06:40,103.200.115.1,"['64271', '60068', '6453', '209', '22561']",['  99.194.200.0/22'],['N/A']
AS64271,AS12654,04/29/20,15:06:42,103.200.115.1,"['64271', '60068', '6453', '1299', '6939', '6939', '37662', '327727']",['  154.72.17.0/24'],['N/A']
AS64271,AS12654,04/29/20,15:06:43,103.200.115.1,"['64271', '60068', '174', '2914', '16509']",['  130.137.108.0/24'],['N/A']
AS64271,AS12654,04/29/20,15:06:44,103.200.115.1,"['64271', '60068', '174', '262808', '262808', '262808', '262808', '263339', '264119']",['  138.59.218.0/23'],['N/A']
AS64271,AS12654,04/29/20,15:06:45,103.200.115.1,"['64271', '60068', '174', '5713', '327693', '37611']",['  165.73.13.0/24'],['N/A']
AS64271,AS12654,04/29/20,15:06:46,103.200.115.1,"['64271', '60068', '6453', '3356', '13904', '13904', '13904', '13904', '13904', '13904', '13904', '13904', '13904']",['  216.238.254.0/23'],['N/A']
AS64271,AS12654,04/29/20,15:06:47,103.200.115.1,"['64271', '60068', '6453', '1299', '31133', '59796', '59796', '203087']",['  45.152.84.0/24'],['N/A']
AS64271,AS12654,04/29/20,15:06:48,103.200.115.1,"['64271', '60068', '174', '3356', '209', '22561']",['  99.194.200.0/22'],['N/A']
AS64271,AS12654,04/29/20,15:06:49,103.200.115.1,"['64271', '60068', '6939', '53356', '42615']",['  23.132.96.0/24'],['N/A']
AS64271,AS12654,04/29/20,15:06:50,,['N/A'],['N/A'],"['  41.89.183.0/24', '  41.89.96.0/24', '  41.89.173.0/24', '  41.89.187.0/24', '  41.89.165.0/24', '  41.89.189.0/24']"
AS64271,AS12654,04/29/20,15:06:52,103.200.115.1,"['64271', '60068', '6453', '2914', '17223', '63201']",['  161.38.186.0/24'],['N/A']
AS64271,AS12654,04/29/20,15:06:53,103.200.115.1,"['64271', '60068', '174', '5511', '42020', '39010', '203637']","['  185.127.190.0/24', '  185.127.191.0/24']",['N/A']
AS64271,AS12654,04/29/20,15:06:54,103.200.115.1,"['64271', '60068', '9498', '4637', '11164', '2152', '2152', '18558']","['  204.100.192.0/24', '  204.100.129.0/24', '  204.100.99.0/24', '  204.100.98.0/24', '  204.100.60.0/24', '  204.100.97.0/24', '  204.100.75.0/24', '  204.100.93.0/24', '  204.100.90.0/24', '  204.100.92.0/24', '  204.100.223.0/24', '  204.100.91.0/24', '  204.100.89.0/24', '  204.100.59.0/24', '  204.100.193.0/24', '  204.100.194.0/24', '  204.100.74.0/24', '  204.100.233.0/24', '  204.100.79.0/24', '  204.100.78.0/24', '  204.100.77.0/24', '  204.100.128.0/24', '  204.100.126.0/24', '  204.100.76.0/24', '  204.100.40.0/24', '  204.100.72.0/24', '  204.100.232.0/24', '  204.100.64.0/24', '  204.100.94.0/24', '  204.100.61.0/24', '  204.100.41.0/24', '  204.100.234.0/24', '  204.100.88.0/24', '  204.100.190.0/24', '  204.100.81.0/24', '  204.100.82.0/24', '  204.100.44.0/24', '  204.100.56.0/24', '  204.100.125.0/24', '  204.100.87.0/24', '  204.100.231.0/24', '  204.100.38.0/24', '  204.100.103.0/24', '  204.100.58.0/24', '  204.100.43.0/24', '  204.100.65.0/24', '  204.100.66.0/24', '  204.100.68.0/22', '  204.100.73.0/24', '  204.100.127.0/24', '  204.100.149.0/24', '  204.100.191.0/24']",['N/A']
AS64271,AS12654,04/29/20,15:06:55,103.200.115.1,"['64271', '60068', '174', '6453', '49832', '49666', '25184', '207125']",['  185.165.116.0/23'],['N/A']
AS64271,AS12654,04/29/20,15:06:56,103.200.115.1,"['64271', '60068', '174', '1273', '3216', '8402']",['  128.69.52.0/22'],['N/A']
AS64271,AS12654,04/29/20,15:06:57,103.200.115.1,"['64271', '60068', '6453', '3356', '10481', '7303', '264822']",['  170.80.138.0/24'],['N/A']
AS64271,AS12654,04/29/20,15:06:58,103.200.115.1,"['64271', '60068', '6453', '1299', '31133', '51669', '51669', '51669', '51669']",['  176.120.184.0/22'],['N/A']
AS64271,AS12654,04/29/20,15:07:00,103.200.115.1,"['64271', '60068', '174', '3356', '7911', '10753']",['  64.200.250.0/23'],['N/A']
AS64271,AS12654,04/29/20,15:07:02,103.200.115.1,"['64271', '60068', '174', '3356', '3549', '263756', '64117']","['  45.185.222.0/24', '  45.185.220.0/22', '  45.185.220.0/24', '  45.185.221.0/24', '  45.185.223.0/24']",['N/A']
AS64271,AS12654,04/29/20,15:07:03,103.200.115.1,"['64271', '60068', '174', '3356', '10481', '7303', '264822']",['  170.80.138.0/24'],['N/A']
AS64271,AS12654,04/29/20,15:07:04,103.200.115.1,"['64271', '60068', '6453', '3356', '2152', '2152', '2152', '18558']","['  204.100.194.0/24', '  204.100.89.0/24', '  204.100.234.0/24', '  204.100.191.0/24', '  204.100.92.0/24', '  204.100.128.0/24', '  204.100.126.0/24', '  204.100.103.0/24', '  204.100.94.0/24', '  204.100.127.0/24', '  204.100.90.0/24', '  204.100.93.0/24', '  204.100.231.0/24', '  204.100.232.0/24', '  204.100.91.0/24', '  204.100.98.0/24', '  204.100.97.0/24', '  204.100.190.0/24', '  204.100.149.0/24', '  204.100.129.0/24', '  204.100.233.0/24', '  204.100.99.0/24', '  204.100.125.0/24', '  204.100.192.0/24', '  204.100.193.0/24', '  204.100.223.0/24']",['N/A']
AS64271,AS12654,04/29/20,15:07:06,103.200.115.1,"['64271', '60068', '6453', '209', '721', '27066', '647']","['  205.57.121.0/24', '  205.57.122.0/24', '  205.57.120.0/24']",['N/A']
AS64271,AS12654,04/29/20,15:07:08,103.200.115.1,"['64271', '60068', '174', '3356', '13904', '13904', '13904', '13904', '13904', '13904']",['  216.238.254.0/23'],['N/A']
AS64271,AS12654,04/29/20,15:07:09,103.200.115.1,"['64271', '60068', '6453', '209', '22561']",['  99.194.200.0/22'],['N/A']
AS64271,AS12654,04/29/20,15:07:10,103.200.115.1,"['64271', '60068', '174', '3356', '209', '721', '27066', '647']","['  205.86.97.0/24', '  205.86.96.0/22', '  205.86.96.0/24', '  205.86.98.0/24']",['N/A']
AS64271,AS12654,04/29/20,15:07:11,103.200.115.1,"['64271', '60068', '6453', '3356', '263009', '263482', '266592']","['  45.7.166.0/24', '  45.7.165.0/24', '  45.7.164.0/22']",['N/A']
AS64271,AS12654,04/29/20,15:07:12,103.200.115.1,"['64271', '6939', '37273', '37075', '37020']",['  41.243.18.0/24'],['N/A']
AS64271,AS12654,04/29/20,15:07:13,103.200.115.1,"['64271', '6939', '37273', '327799']","['  154.117.220.0/22', '  154.117.228.0/22', '  154.117.236.0/22']",['N/A']
AS64271,AS12654,04/29/20,15:07:14,103.200.115.1,"['64271', '60068', '174', '6453', '37662', '327727']",['  154.72.17.0/24'],['N/A']
AS64271,AS12654,04/29/20,15:07:15,103.200.115.1,"['64271', '60068', '174', '3356', '209', '22561']",['  99.194.200.0/22'],['N/A']
AS64271,AS12654,04/29/20,15:07:17,103.200.115.1,"['64271', '60068', '6453', '12956', '10429', '28657']",['  201.71.248.0/23'],['N/A']
AS64271,AS12654,04/29/20,15:07:18,103.200.115.1,"['64271', '60068', '6453', '7738', '52965', '267278', '267278', '267278', '267278', '267278']",['  45.232.226.0/23'],['N/A']
AS64271,AS12654,04/29/20,15:07:19,103.200.115.1,"['64271', '60068', '6453', '1273', '3216', '8402']",['  128.69.52.0/22'],['N/A']
AS64271,AS12654,04/29/20,15:07:20,103.200.115.1,"['64271', '60068', '38001', '6939', '53356', '42615']",['  23.132.96.0/24'],['N/A']
AS64271,AS12654,04/29/20,15:07:22,103.200.115.1,"['64271', '60068', '6453', '3356', '26405']",['  67.211.53.0/24'],['N/A']
AS64271,AS12654,04/29/20,15:07:23,,['N/A'],['N/A'],['N/A']
AS64271,AS12654,04/29/20,15:07:24,103.200.115.1,"['64271', '60068', '174', '3356', '52863', '263528']",['  170.254.4.0/22'],['N/A']
AS64271,AS12654,04/29/20,15:07:25,103.200.115.1,"['64271', '60068', '174', '3356', '3356', '3356', '2152', '2152', '2152', '18558']","['  204.100.40.0/24', '  204.100.58.0/24', '  204.100.59.0/24', '  204.100.60.0/24', '  204.100.94.0/24', '  204.100.81.0/24', '  204.100.82.0/24', '  204.100.43.0/24', '  204.100.41.0/24', '  204.100.232.0/24', '  204.100.233.0/24', '  204.100.72.0/24', '  204.100.79.0/24', '  204.100.64.0/24', '  204.100.234.0/24', '  204.100.87.0/24', '  204.100.38.0/24', '  204.100.76.0/24', '  204.100.223.0/24', '  204.100.78.0/24', '  204.100.61.0/24', '  204.100.66.0/24', '  204.100.88.0/24', '  204.100.97.0/24', '  204.100.99.0/24', '  204.100.44.0/24', '  204.100.90.0/24']",['N/A']
AS64271,AS12654,04/29/20,15:07:26,103.200.115.1,"['64271', '60068', '6453', '20485', '196991']",['  178.74.191.0/24'],['N/A']
AS64271,AS12654,04/29/20,15:07:27,103.200.115.1,"['64271', '60068', '6453', '2914', '37100', '12455', '327740']",['  196.49.22.0/24'],['N/A']
AS64271,AS12654,04/29/20,15:07:32,103.200.115.1,"['64271', '60068', '6453', '3356', '13904', '13904', '13904', '13904', '13904', '13904']",['  64.68.236.0/22'],['N/A']
AS64271,AS12654,04/29/20,15:07:34,103.200.115.1,"['64271', '60068', '174', '9498', '55410', '135244']","['  45.251.70.0/23', '  45.113.62.0/24', '  45.113.63.0/24', '  45.251.71.0/24', '  45.251.68.0/24', '  45.113.62.0/23', '  45.251.69.0/24', '  45.251.70.0/24', '  45.251.68.0/22', '  45.251.68.0/23']",['N/A']
AS64271,AS12654,04/29/20,15:07:35,103.200.115.1,"['64271', '60068', '6453', '3356', '7911', '10753']",['  64.200.250.0/23'],['N/A']
AS64271,AS12654,04/29/20,15:07:37,103.200.115.1,"['64271', '60068', '6453', '45474', '263009']",['  138.59.42.0/24'],['N/A']
AS64271,AS12654,04/29/20,15:07:38,103.200.115.1,"['64271', '60068', '174', '3356', '3549', '53062', '53178']",['  186.226.113.0/24'],['N/A']
AS64271,AS12654,04/29/20,15:07:40,103.200.115.1,"['64271', '60068', '9498', '135244', '135244', '135244', '135244', '135244', '135244', '135244', '135244', '135244', '135244', '135244', '135244', '135244', '135244', '135244', '135244']","['  45.113.62.0/23', '  103.42.16.0/23', '  45.251.68.0/22']",['N/A']
AS64271,AS12654,04/29/20,15:07:41,103.200.115.1,"['64271', '60068', '6453', '45474', '263009']",['  138.59.43.0/24'],['N/A']
AS64271,AS12654,04/29/20,15:07:42,103.200.115.1,"['64271', '60068', '6453', '6762', '3216', '50509', '44050']",['  188.143.166.0/23'],['N/A']
AS64271,AS12654,04/29/20,15:07:43,103.200.115.1,"['64271', '6939', '37662', '327707', '327707', '327707', '327707', '37124']","['  41.138.83.0/24', '  41.138.86.0/24']",['N/A']
AS64271,AS12654,04/29/20,15:07:44,103.200.115.1,"['64271', '60068', '174', '45474', '45474', '263009']",['  138.59.41.0/24'],['N/A']
AS64271,AS12654,04/29/20,15:07:45,103.200.115.1,"['64271', '60068', '174', '12956', '10429', '52871', '52871', '52871']",['  177.136.12.0/24'],['N/A']
AS64271,AS12654,04/29/20,15:07:46,103.200.115.1,"['64271', '60068', '6453', '3356', '13904', '13904', '13904', '13904', '13904', '13904', '13904', '13904', '13904']",['  216.238.254.0/23'],['N/A']
AS64271,AS12654,04/29/20,15:07:47,103.200.115.1,"['64271', '60068', '6453', '56704', '48685', '206010']",['  185.198.144.0/22'],['N/A']
AS64271,AS12654,04/29/20,15:07:48,103.200.115.1,"['64271', '60068', '174', '3356', '3549', '263482', '264096', '264485', '264485', '264485', '264485', '264485']","['  189.91.149.0/24', '  189.91.151.0/24', '  189.91.148.0/24', '  189.91.150.0/24']",['N/A']
AS64271,AS12654,04/29/20,15:07:49,103.200.115.1,"['64271', '60068', '174', '136620', '42615', '42615', '42615', '42615']",['  23.132.96.0/24'],['N/A']
AS64271,AS12654,04/29/20,15:07:52,103.200.115.1,"['64271', '60068', '6453', '3356', '26405']",['  67.211.53.0/24'],['N/A']
AS64271,AS12654,04/29/20,15:07:53,,['N/A'],['N/A'],['  130.137.85.0/24']
AS64271,AS12654,04/29/20,15:07:54,103.200.115.1,"['64271', '60068', '6453', '3257', '6713', '6713', '6713', '6713', '36903']","['  160.178.168.0/21', '  41.141.200.0/21']",['N/A']
AS64271,AS12654,04/29/20,15:07:55,103.200.115.1,"['64271', '60068', '6453', '12956', '27843', '3132', '3132', '3132', '3132']",['  161.132.228.0/22'],['N/A']
AS64271,AS12654,04/29/20,15:07:56,103.200.115.1,"['64271', '60068', '6453', '9116', '12400', '51825']",['  46.31.96.0/23'],['N/A']
AS64271,AS12654,04/29/20,15:07:57,103.200.115.1,"['64271', '60068', '174', '37100', '12455', '327740']",['  196.49.22.0/24'],['N/A']
AS64271,AS12654,04/29/20,15:07:59,103.200.115.1,"['64271', '60068', '6453', '209', '721', '27064', '367', '575', '306', '357']",['  55.98.224.0/24'],['N/A']
AS64271,AS12654,04/29/20,15:08:00,103.200.115.1,"['64271', '60068', '174', '3356', '3216', '12297', '50250', '50250']",['  45.159.72.0/24'],['N/A']
AS64271,AS12654,04/29/20,15:08:02,103.200.115.1,"['64271', '60068', '6453', '3356', '13904']",['  64.68.236.0/22'],['N/A']
AS64271,AS12654,04/29/20,15:08:04,103.200.115.1,"['64271', '60068', '6453', '3491', '38040', '23969']",['  101.51.56.0/24'],['N/A']
AS64271,AS12654,04/29/20,15:08:07,103.200.115.1,"['64271', '60068', '6453', '1299', '8708', '47602']",['  194.76.108.0/23'],['N/A']
AS64271,AS12654,04/29/20,15:08:08,103.200.115.1,"['64271', '60068', '6453', '209', '22561']",['  99.194.200.0/22'],['N/A']
AS64271,AS12654,04/29/20,15:08:09,103.200.115.1,"['64271', '60068', '6453', '3356', '3549', '263756', '64117']","['  45.185.222.0/24', '  45.185.220.0/22', '  45.185.220.0/24', '  45.185.221.0/24', '  45.185.223.0/24']",['N/A']
AS64271,AS12654,04/29/20,15:08:11,103.200.115.1,"['64271', '60068', '174', '2914', '12859', '47065', '47065', '47065']",['  184.164.242.0/24'],['N/A']
AS64271,AS12654,04/29/20,15:08:12,103.200.115.1,"['64271', '60068', '6453', '1299', '37468', '263482', '263910']",['  138.185.120.0/24'],['N/A']
AS64271,AS12654,04/29/20,15:08:14,103.200.115.1,"['64271', '60068', '6453', '2914', '6663', '47602']",['  194.76.120.0/23'],['N/A']
AS64271,AS12654,04/29/20,15:08:15,103.200.115.1,"['64271', '60068', '174', '3356', '209', '22561']",['  99.194.200.0/22'],['N/A']
AS64271,AS12654,04/29/20,15:08:17,103.200.115.1,"['64271', '60068', '6453', '1299', '37468', '263482', '266528']",['  45.65.128.0/22'],['N/A']
AS64271,AS12654,04/29/20,15:08:18,103.200.115.1,"['64271', '60068', '174', '3356', '3216', '50509', '44050']",['  188.143.166.0/23'],['N/A']
AS64271,AS12654,04/29/20,15:08:20,103.200.115.1,"['64271', '60068', '174', '6762', '52361', '264758', '264758', '264758', '264758', '264758', '264758']",['  168.196.24.0/24'],['N/A']
AS64271,AS12654,04/29/20,15:08:21,103.200.115.1,"['64271', '60068', '6453', '3356', '21277', '197882']",['  185.14.250.0/24'],['N/A']
AS64271,AS12654,04/29/20,15:08:22,103.200.115.1,"['64271', '60068', '6453', '3356', '26405']",['  67.211.53.0/24'],['N/A']
AS64271,AS12654,04/29/20,15:08:23,103.200.115.1,"['64271', '60068', '6453', '1299', '6939', '6939', '328578', '328578', '328578']",['  102.68.141.0/24'],['N/A']
AS64271,AS12654,04/29/20,15:08:24,103.200.115.1,"['64271', '60068', '174', '1299', '6939', '6939', '328490', '328490', '328490', '328490', '328490']",['  102.68.76.0/22'],['N/A']
AS64271,AS12654,04/29/20,15:08:25,103.200.115.1,"['64271', '60068', '174', '1299', '6939', '6939', '328271', '328301']",['  196.216.245.0/24'],['N/A']
AS64271,AS12654,04/29/20,15:08:27,103.200.115.1,"['64271', '60068', '38001', '12389', '29049', '49666', '205647', '24631', '48762']",['  91.212.16.0/24'],['N/A']
AS64271,AS12654,04/29/20,15:08:28,103.200.115.1,"['64271', '60068', '6453', '49832', '49666', '25184', '207125']",['  185.165.116.0/23'],['N/A']
AS64271,AS12654,04/29/20,15:08:32,103.200.115.1,"['64271', '60068', '6939', '6648']",['  203.115.128.0/19'],['N/A']
AS64271,AS12654,04/29/20,15:08:33,103.200.115.1,"['64271', '60068', '9498', '55410', '135244']","['  45.113.62.0/23', '  45.251.68.0/22']",['N/A']
AS64271,AS12654,04/29/20,15:08:34,103.200.115.1,"['64271', '60068', '174', '3356', '209', '721', '27064', '367', '575', '306', '357']",['  55.98.224.0/24'],['N/A']
AS64271,AS12654,04/29/20,15:08:35,103.200.115.1,"['64271', '60068', '174', '9498', '55410', '135244']","['  45.251.68.0/24', '  45.113.62.0/24', '  45.113.63.0/24', '  45.251.71.0/24', '  45.251.68.0/23', '  45.251.69.0/24', '  45.251.70.0/24', '  45.251.70.0/23']",['N/A']
AS64271,AS12654,04/29/20,15:08:36,103.200.115.1,"['64271', '60068', '6453', '2828', '4230', '262873', '268567']","['  45.163.59.0/24', '  45.163.56.0/22']",['N/A']
AS64271,AS12654,04/29/20,15:08:37,103.200.115.1,"['64271', '60068', '6453', '1299', '8708', '47602']",['  45.150.252.0/22'],['N/A']
AS64271,AS12654,04/29/20,15:08:38,103.200.115.1,"['64271', '60068', '174', '1299', '6939', '6939', '37109']","['  196.223.160.0/22', '  196.223.168.0/22', '  196.223.164.0/22']",['N/A']
AS64271,AS12654,04/29/20,15:08:40,103.200.115.1,"['64271', '60068', '174', '3356', '209', '22561']",['  99.194.200.0/22'],['N/A']
AS64271,AS12654,04/29/20,15:08:42,103.200.115.1,"['64271', '60068', '6453', '6762', '3216', '50509', '44050']",['  188.143.166.0/23'],['N/A']
AS64271,AS12654,04/29/20,15:08:45,,['N/A'],['N/A'],"['  204.100.79.0/24', '  204.100.129.0/24', '  197.254.87.0/24', '  205.86.96.0/22', '  204.100.74.0/24', '  204.100.76.0/24', '  204.100.191.0/24', '  204.100.38.0/24', '  204.100.125.0/24', '  204.100.41.0/24', '  204.100.193.0/24', '  204.100.82.0/24', '  204.100.88.0/24', '  204.100.66.0/24', '  204.100.89.0/24', '  204.100.94.0/24', '  204.100.72.0/24', '  154.72.17.0/24', '  204.100.233.0/24', '  204.100.59.0/24', '  204.100.60.0/24', '  204.100.232.0/24', '  204.100.91.0/24', '  204.100.99.0/24', '  204.100.40.0/24', '  204.100.58.0/24', '  204.100.78.0/24', '  204.100.73.0/24', '  205.86.97.0/24', '  204.100.75.0/24', '  204.100.234.0/24', '  205.86.98.0/24', '  205.86.96.0/24', '  204.100.128.0/24', '  204.100.56.0/24', '  204.100.103.0/24', '  204.100.43.0/24', '  204.100.192.0/24', '  204.100.231.0/24', '  204.100.190.0/24', '  204.100.149.0/24', '  204.100.126.0/24', '  204.100.77.0/24', '  204.100.65.0/24', '  204.100.87.0/24', '  204.100.90.0/24', '  204.100.127.0/24', '  204.100.61.0/24', '  204.100.92.0/24', '  204.100.194.0/24', '  204.100.68.0/22', '  204.100.98.0/24', '  204.100.64.0/24', '  204.100.93.0/24', '  204.100.97.0/24', '  204.100.223.0/24', '  204.100.81.0/24', '  204.100.44.0/24']"
AS64271,AS12654,04/29/20,15:08:46,103.200.115.1,"['64271', '60068', '6453', '3356', '42020', '42020', '42020', '42020', '42020', '42020', '39010', '203637']","['  185.127.190.0/24', '  185.127.191.0/24']",['N/A']
AS64271,AS12654,04/29/20,15:08:47,103.200.115.1,"['64271', '60068', '6453', '3356', '3549', '264844']","['  170.244.88.0/24', '  170.244.91.0/24', '  170.244.90.0/24', '  170.244.89.0/24']",['N/A']
AS64271,AS12654,04/29/20,15:08:48,103.200.115.1,"['64271', '60068', '6453', '3257', '6713', '16058']",['  41.159.0.0/16'],['N/A']
AS64271,AS12654,04/29/20,15:08:49,103.200.115.1,"['64271', '60068', '6453', '44901', '8866', '202209', '202209', '202209']","['  85.118.85.0/24', '  85.118.86.0/24', '  94.236.145.0/24', '  217.79.33.0/24', '  212.91.177.0/24', '  94.236.159.0/24']",['N/A']
AS64271,AS12654,04/29/20,15:08:50,103.200.115.1,"['64271', '60068', '6939', '53356', '36198', '36198']",['  44.76.17.0/24'],['N/A']
AS64271,AS12654,04/29/20,15:08:53,103.200.115.1,"['64271', '60068', '6453', '5511', '15808', '327906', '327906', '327906']",['  169.255.104.0/22'],['N/A']
AS64271,AS12654,04/29/20,15:08:55,103.200.115.1,"['64271', '60068', '174', '3356', '13904', '13904', '13904', '13904', '13904', '13904']",['  216.238.254.0/23'],['N/A']
AS64271,AS12654,04/29/20,15:08:57,103.200.115.1,"['64271', '60068', '6453', '7738', '28156', '268039']","['  45.168.78.0/24', '  45.168.76.0/23', '  45.168.77.0/24', '  45.168.78.0/23', '  45.168.76.0/22', '  45.168.76.0/24']",['N/A']
AS64271,AS12654,04/29/20,15:08:58,103.200.115.1,"['64271', '4780', '18049']","['  175.183.0.0/20', '  106.107.176.0/20', '  106.107.160.0/21', '  175.183.0.0/21', '  112.105.1.0/24', '  106.105.80.0/21', '  112.105.60.0/22', '  112.105.32.0/20', '  112.105.3.0/24', '  112.105.0.0/24', '  112.105.52.0/22', '  112.105.4.0/22', '  112.105.8.0/21', '  112.105.16.0/20', '  112.105.0.0/22']",['N/A']
AS64271,AS12654,04/29/20,15:08:59,103.200.115.1,"['64271', '60068', '38001', '12389', '29049', '49666', '12880', '42337', '48762']",['  91.212.16.0/24'],['N/A']
AS64271,AS12654,04/29/20,15:09:00,103.200.115.1,"['64271', '60068', '174', '3356', '37271', '328479']","['  102.69.234.0/24', '  102.69.235.0/24']",['N/A']
AS64271,AS12654,04/29/20,15:09:01,103.200.115.1,"['64271', '60068', '6453', '209', '721', '27066', '647']","['  205.86.96.0/24', '  205.86.96.0/22', '  205.86.97.0/24', '  205.86.98.0/24']",['N/A']
AS64271,AS12654,04/29/20,15:09:03,103.200.115.1,"['64271', '60068', '6453', '12956', '22927', '264758', '264758', '264758']","['  45.173.215.0/24', '  168.196.24.0/24']",['N/A']
AS64271,AS12654,04/29/20,15:09:05,103.200.115.1,"['64271', '60068', '174', '1299', '6939', '6939', '37273', '37075']","['  102.85.0.0/17', '  102.84.0.0/17', '  102.84.128.0/17', '  102.223.88.0/23']",['N/A']
AS64271,AS12654,04/29/20,15:09:06,103.200.115.1,"['64271', '60068', '6453', '1299', '37468', '263482', '266592']","['  45.7.164.0/24', '  45.7.164.0/22']",['N/A']
AS64271,AS12654,04/29/20,15:09:07,103.200.115.1,"['64271', '60068', '6453', '1299', '37468', '263482', '266592']","['  45.7.166.0/24', '  45.7.165.0/24']",['N/A']
AS64271,AS12654,04/29/20,15:09:08,103.200.115.1,"['64271', '60068', '6453', '1299', '8708', '47602']",['  194.76.120.0/23'],['N/A']
AS64271,AS12654,04/29/20,15:09:09,103.200.115.1,"['64271', '60068', '6453', '209', '22561']",['  99.194.200.0/22'],['N/A']
AS64271,AS12654,04/29/20,15:09:10,103.200.115.1,"['64271', '60068', '174', '5713', '327693', '37611']",['  165.73.14.0/24'],['N/A']
AS64271,AS12654,04/29/20,15:09:11,103.200.115.1,"['64271', '60068', '6453', '9116', '12400', '51825']",['  46.31.96.0/23'],['N/A']
AS64271,AS12654,04/29/20,15:09:12,103.200.115.1,"['64271', '60068', '38001', '6939', '35297', '59497']",['  185.189.184.0/24'],['N/A']
AS64271,AS12654,04/29/20,15:09:13,103.200.115.1,"['64271', '60068', '6453', '3257', '16735', '53237', '53237', '53237', '267102']",['  45.228.140.0/22'],['N/A']
AS64271,AS12654,04/29/20,15:09:14,,['N/A'],['N/A'],"['  201.20.154.0/23', '  196.49.22.0/24', '  201.20.158.0/23', '  179.127.112.0/23', '  201.20.152.0/21', '  179.127.114.0/23']"
AS64271,AS12654,04/29/20,15:09:15,103.200.115.1,"['64271', '60068', '6453', '3356', '13904', '13904', '13904', '13904', '13904', '13904', '13904', '13904', '13904']",['  216.238.254.0/23'],['N/A']
AS64271,AS12654,04/29/20,15:09:16,103.200.115.1,"['64271', '60068', '174', '2914', '6663', '47602']",['  194.76.108.0/23'],['N/A']
AS64271,AS12654,04/29/20,15:09:17,103.200.115.1,"['64271', '60068', '6453', '6830', '201663']",['  91.223.142.0/24'],['N/A']
AS64271,AS12654,04/29/20,15:09:18,103.200.115.1,"['64271', '60068', '174', '3356', '262596', '264344', '264107']","['  138.94.39.0/24', '  138.94.37.0/24']",['N/A']
AS64271,AS12654,04/29/20,15:09:19,103.200.115.1,"['64271', '60068', '174', '3356', '3216', '50509', '44050']",['  188.143.166.0/23'],['N/A']
AS64271,AS12654,04/29/20,15:09:20,103.200.115.1,"['64271', '60068', '6453', '1273', '3216', '8402']",['  128.69.52.0/22'],['N/A']
