Source,Time,date,Hops
80.229.243.40,21.0,13-04,"['192.168.1.1', '195.166.130.248', '84.93.253.71', '195.99.125.144', '194.72.16.230', '109.159.253.75', '74.125.253.31', '209.85.241.93', '8.8.8.8']"
81.0.198.20,6.0,14-04,"['192.168.1.1', '192.168.255.1', '81.0.198.190', '31.7.246.208', '80.250.27.102', '31.7.247.237', '108.170.245.49', '108.170.238.233', '8.8.8.8']"
81.0.198.20,8.0,14-04,"['192.168.1.1', '192.168.255.1', '81.0.198.190', '31.7.246.208', '80.250.27.102', '31.7.247.237', '108.170.245.49', '108.170.238.233', '8.8.8.8']"
81.0.198.20,9.0,14-04,"['192.168.1.1', '192.168.255.2', '192.168.255.1', '81.0.198.190', '31.7.246.208', '80.250.27.102', '31.7.247.237', '108.170.245.49', '108.170.238.233', '8.8.8.8']"
81.16.105.140,18.0,14-04,"['10.0.0.138', '100.64.12.1', '91.206.9.29', '91.206.9.73', '100.126.0.25', '91.213.211.170', '108.170.245.33', '108.170.238.159', '8.8.8.8']"
81.16.105.140,20.0,14-04,"['10.0.0.138', '100.64.12.1', '91.206.9.29', '91.206.9.73', '100.126.0.25', '91.213.211.170', '108.170.245.33', '108.170.238.159', '8.8.8.8']"
81.16.105.140,21.0,14-04,"['10.0.0.138', '100.64.12.1', '91.206.9.29', '91.206.9.73', '100.126.0.25', '91.213.211.170', '108.170.245.33', '108.170.238.159', '8.8.8.8']"
81.211.193.45,6.0,13-04,"['81.211.193.41', '92.47.144.141', '95.59.170.56', '92.47.145.252', '91.221.180.4', '108.170.250.99', '216.239.50.46', '108.170.235.64', '216.239.63.65', '8.8.8.8']"
81.211.193.45,8.0,13-04,"['81.211.193.41', '92.47.144.141', '95.59.170.56', '92.47.145.252', '91.221.180.4', '108.170.250.99', '216.239.50.46', '108.170.235.64', '216.239.63.65', '8.8.8.8']"
81.211.193.45,9.0,13-04,"['81.211.193.41', '92.47.144.141', '95.59.170.56', '92.47.145.252', '91.221.180.4', '108.170.250.99', '172.253.66.116', '72.14.235.69', '216.239.63.65', '8.8.8.8']"
81.243.90.126,6.0,15-04,"['192.168.1.1', '10.24.1.43', '91.183.241.169', '91.183.241.168', '91.183.245.122', '108.170.241.161', '108.170.235.135', '8.8.8.8']"
81.243.90.126,8.0,15-04,"['192.168.1.1', '10.24.1.43', '91.183.241.169', '91.183.241.168', '91.183.245.122', '108.170.241.161', '108.170.235.135', '8.8.8.8']"
81.243.90.126,9.0,15-04,"['192.168.1.1', '10.24.1.43', '91.183.241.169', '91.183.241.168', '91.183.245.122', '108.170.241.161', '108.170.235.135', '8.8.8.8']"
81.243.90.126,12.0,15-04,"['192.168.1.1', '10.24.1.43', '91.183.241.168', '91.183.245.122', '108.170.241.161', '108.170.235.135', '8.8.8.8']"
81.243.90.126,15.0,15-04,"['192.168.1.1', '10.24.1.43', '91.183.241.168', '91.183.245.122', '108.170.241.161', '108.170.235.135', '8.8.8.8']"
81.34.44.194,6.0,15-04,"['10.1.34.254', '192.168.144.1', '81.41.221.121', '72.14.211.154', '172.253.50.41', '74.125.253.201', '8.8.8.8']"
81.34.44.194,8.0,15-04,"['10.1.34.254', '192.168.144.1', '72.14.211.154', '172.253.50.41', '74.125.253.201', '8.8.8.8']"
81.34.44.194,9.0,15-04,"['10.1.34.254', '192.168.144.1', '72.14.211.154', '172.253.50.41', '74.125.253.201', '8.8.8.8']"
81.34.44.194,12.0,15-04,"['10.1.34.254', '192.168.144.1', '81.41.221.121', '72.14.211.154', '172.253.50.41', '74.125.253.201', '8.8.8.8']"
81.34.44.194,15.0,15-04,"['10.1.34.254', '192.168.144.1', '81.41.221.121', '72.14.211.154', '172.253.50.41', '142.250.46.165', '8.8.8.8']"
82.117.194.66,3.0,14-04,"['192.168.16.129', '72.14.219.230', '74.125.242.225', '72.14.237.209', '8.8.8.8']"
82.117.194.66,5.0,14-04,"['192.168.24.2', '192.168.100.208', '82.117.194.69', '89.216.9.94', '89.216.5.0', '72.14.219.230', '74.125.242.225', '72.14.237.209', '8.8.8.8']"
82.117.194.66,6.0,14-04,"['192.168.24.2', '192.168.100.208', '82.117.194.69', '89.216.9.94', '89.216.5.0', '72.14.219.230', '74.125.242.225', '72.14.237.209', '8.8.8.8']"
82.117.194.66,8.0,14-04,"['192.168.16.129', '72.14.219.230', '74.125.242.225', '72.14.237.209', '8.8.8.8']"
82.117.194.66,9.0,14-04,"['192.168.16.129', '72.14.219.230', '74.125.242.225', '72.14.237.209', '8.8.8.8']"
82.117.194.66,12.0,14-04,"['192.168.21.1', '72.14.219.230', '74.125.242.225', '72.14.237.209', '8.8.8.8']"
82.252.137.30,15.0,13-04,"['192.168.0.254', '194.149.169.129', '194.149.166.62', '72.14.221.62', '108.170.244.225', '216.239.48.151', '8.8.8.8']"
82.252.137.30,17.0,13-04,"['192.168.0.254', '194.149.169.129', '194.149.166.62', '72.14.221.62', '108.170.244.225', '216.239.48.151', '8.8.8.8']"
82.252.137.30,18.0,13-04,"['192.168.0.254', '194.149.169.129', '194.149.166.9', '194.149.166.62', '72.14.221.62', '108.170.244.225', '216.239.48.151', '8.8.8.8']"
82.64.223.69,6.0,15-04,"['192.168.1.254', '194.149.164.60', '194.149.166.62', '72.14.221.62', '108.170.244.193', '64.233.174.175', '8.8.8.8']"
82.64.223.69,8.0,15-04,"['192.168.1.254', '194.149.164.60', '194.149.166.62', '72.14.221.62', '108.170.244.193', '64.233.174.175', '8.8.8.8']"
82.64.223.69,9.0,15-04,"['192.168.1.254', '194.149.164.60', '194.149.166.62', '72.14.221.62', '108.170.244.193', '64.233.174.175', '8.8.8.8']"
83.215.157.231,3.0,13-04,"['172.22.245.1', '10.184.224.1', '194.107.134.205', '194.107.134.18', '213.153.33.97', '62.140.25.173', '4.69.163.78', '72.14.242.122', '108.170.251.129', '66.249.94.135', '8.8.8.8']"
83.215.157.231,5.0,13-04,"['172.22.245.1', '10.184.224.1', '194.107.134.205', '194.107.134.18', '213.153.33.97', '62.140.25.173', '72.14.242.122', '108.170.251.129', '66.249.94.135', '8.8.8.8']"
83.215.157.231,6.0,13-04,"['172.22.245.1', '10.184.224.1', '194.107.134.205', '194.107.134.18', '213.153.33.97', '62.140.25.173', '72.14.242.122', '108.170.251.129', '66.249.94.135', '8.8.8.8']"
83.221.215.58,21.0,13-04,"['192.168.14.1', '178.34.128.48', '178.34.129.233', '87.226.181.89', '74.125.52.232', '108.170.250.51', '216.239.51.32', '74.125.253.109', '108.170.233.163', '8.8.8.8']"
83.221.215.58,0.0,14-04,"['192.168.14.1', '178.34.128.48', '178.34.129.233', '87.226.181.89', '74.125.52.232', '108.170.250.51', '216.239.51.32', '74.125.253.109', '108.170.233.163', '8.8.8.8']"
83.221.215.58,3.0,14-04,"['192.168.14.1', '178.34.128.46', '178.34.130.229', '87.226.183.89', '74.125.52.232', '108.170.250.51', '216.239.50.44', '216.239.43.20', '216.239.63.25', '8.8.8.8']"
83.237.213.251,18.0,13-04,"['192.168.100.1', '95.165.64.1', '212.188.1.6', '212.188.1.5', '72.14.223.74', '108.170.250.51', '216.239.50.44', '108.170.235.204', '172.253.51.189', '8.8.8.8']"
83.237.213.251,20.0,13-04,"['192.168.100.1', '95.165.64.1', '212.188.1.6', '212.188.1.5', '72.14.223.74', '108.170.250.51', '216.239.50.44', '108.170.235.204', '172.253.51.189', '8.8.8.8']"
83.237.213.251,21.0,13-04,"['192.168.100.1', '95.165.64.1', '212.188.1.6', '212.188.1.5', '72.14.223.74', '108.170.250.51', '216.239.50.44', '108.170.235.204', '172.253.51.189', '8.8.8.8']"
83.99.83.243,3.0,14-04,"['192.168.178.1', '10.246.0.1', '213.135.247.7', '37.49.236.2', '108.170.245.1', '66.249.94.105', '8.8.8.8']"
83.99.83.243,5.0,14-04,"['192.168.178.1', '10.246.0.1', '213.135.247.7', '37.49.236.2', '108.170.245.1', '66.249.94.105', '8.8.8.8']"
83.99.83.243,6.0,14-04,"['192.168.178.1', '10.246.0.1', '37.49.236.2', '108.170.245.1', '66.249.94.105', '8.8.8.8']"
83.99.83.243,8.0,14-04,"['192.168.178.1', '10.246.0.1', '213.135.247.7', '37.49.236.2', '108.170.245.1', '66.249.94.105', '8.8.8.8']"
83.99.83.243,9.0,14-04,"['192.168.178.1', '10.246.0.1', '213.135.247.7', '37.49.236.2', '108.170.245.1', '66.249.94.105', '8.8.8.8']"
83.99.83.243,12.0,14-04,"['192.168.178.1', '10.246.0.1', '213.135.247.7', '37.49.236.2', '108.170.245.1', '66.249.94.105', '8.8.8.8']"
83.99.83.243,15.0,14-04,"['192.168.178.1', '10.246.0.1', '37.49.236.2', '108.170.245.1', '66.249.94.105', '8.8.8.8']"
84.138.106.111,3.0,15-04,"['192.168.241.1', '62.155.242.126', '217.239.52.26', '72.14.195.222', '172.253.78.193', '172.253.75.141', '8.8.8.8']"
84.138.106.111,6.0,15-04,"['192.168.241.1', '62.155.242.126', '217.239.52.62', '72.14.195.222', '172.253.78.193', '172.253.75.141', '8.8.8.8']"
84.150.79.142,18.0,14-04,"['192.168.2.1', '62.155.242.14', '217.5.69.38', '62.157.251.234', '74.125.244.81', '172.253.75.147', '8.8.8.8']"
84.150.79.142,20.0,14-04,"['192.168.2.1', '62.155.242.14', '217.5.69.38', '62.157.251.234', '74.125.244.81', '172.253.75.147', '8.8.8.8']"
84.150.79.142,21.0,14-04,"['192.168.2.1', '62.155.242.14', '217.5.69.38', '62.157.251.234', '74.125.244.81', '172.253.75.147', '8.8.8.8']"
84.248.83.41,3.0,14-04,"['192.168.1.1', '86.115.0.2', '62.115.143.84', '80.91.246.84', '62.115.136.107', '74.125.32.56', '209.85.243.213', '74.125.252.63', '8.8.8.8']"
84.248.83.41,5.0,14-04,"['192.168.1.1', '141.208.25.170', '62.115.143.84', '80.91.246.84', '62.115.136.107', '74.125.32.56', '209.85.243.213', '74.125.252.63', '8.8.8.8']"
84.248.83.41,6.0,14-04,"['192.168.1.1', '86.115.0.2', '141.208.25.170', '62.115.143.84', '80.91.246.84', '62.115.136.107', '74.125.32.56', '209.85.243.213', '74.125.252.63', '8.8.8.8']"
84.248.83.41,8.0,14-04,"['192.168.1.1', '86.115.0.2', '62.115.143.84', '80.91.246.84', '62.115.136.107', '74.125.32.56', '209.85.243.213', '74.125.252.63', '8.8.8.8']"
84.248.83.41,9.0,14-04,"['192.168.1.1', '86.115.0.2', '141.208.25.170', '62.115.143.84', '80.91.246.84', '62.115.136.107', '74.125.32.56', '209.85.243.213', '74.125.252.63', '8.8.8.8']"
84.248.83.41,12.0,14-04,"['192.168.1.1', '86.115.0.2', '62.115.143.84', '80.91.246.84', '62.115.136.107', '74.125.32.56', '209.85.243.213', '74.125.252.63', '8.8.8.8']"
84.248.83.41,15.0,14-04,"['192.168.1.1', '62.115.143.84', '80.91.246.84', '62.115.136.107', '74.125.32.56', '209.85.243.213', '74.125.252.63', '8.8.8.8']"
85.10.41.130,3.0,14-04,"['192.168.8.253', '94.127.30.1', '80.120.167.22', '80.120.167.21', '195.3.64.129', '195.3.64.10', '72.14.205.220', '74.125.242.225', '209.85.255.243', '8.8.8.8']"
85.10.41.130,5.0,14-04,"['192.168.8.253', '94.127.30.1', '80.120.167.22', '80.120.167.21', '195.3.64.129', '195.3.64.10', '72.14.205.220', '74.125.242.225', '209.85.255.243', '8.8.8.8']"
85.10.41.130,6.0,14-04,"['192.168.8.253', '94.127.30.1', '80.120.167.21', '195.3.64.129', '195.3.64.10', '72.14.205.220', '74.125.242.225', '209.85.255.243', '8.8.8.8']"
85.10.41.130,8.0,14-04,"['192.168.8.253', '94.127.30.1', '80.120.167.21', '72.14.205.220', '74.125.242.225', '209.85.255.243', '8.8.8.8']"
85.10.41.130,9.0,14-04,"['192.168.8.253', '94.127.30.1', '80.120.167.21', '195.3.64.10', '72.14.205.220', '74.125.242.225', '209.85.255.243', '8.8.8.8']"
85.116.124.166,9.0,14-04,"['192.168.10.33', '212.57.162.85', '87.226.151.94', '87.226.151.116', '87.226.181.89', '5.143.253.245', '108.170.250.146', '216.239.50.2', '216.239.48.224', '172.253.51.219', '8.8.8.8']"
85.116.124.166,12.0,14-04,"['192.168.10.33', '212.57.162.85', '87.226.151.94', '87.226.151.116', '87.226.181.89', '5.143.253.245', '108.170.250.66', '209.85.255.136', '72.14.238.168', '216.239.47.201', '8.8.8.8']"
85.116.124.166,15.0,14-04,"['192.168.10.33', '212.57.162.85', '87.226.151.94', '87.226.151.116', '87.226.181.89', '5.143.253.245', '108.170.250.146', '209.85.249.158', '74.125.253.94', '216.239.62.107', '8.8.8.8']"
85.94.164.199,6.0,14-04,"['192.168.2.1', '172.16.2.161', '10.10.5.6', '172.16.3.1', '5.53.1.44', '213.140.35.85', '176.52.248.191', '5.53.6.65', '5.53.6.64', '216.184.113.254', '172.253.50.51', '108.170.234.231', '8.8.8.8']"
85.94.164.199,8.0,14-04,"['192.168.2.1', '172.16.2.161', '10.10.5.6', '172.16.3.1', '5.53.1.44', '213.140.35.85', '176.52.248.191', '5.53.6.65', '5.53.6.64', '216.184.113.254', '172.253.50.51', '108.170.234.231', '8.8.8.8']"
85.94.164.199,9.0,14-04,"['192.168.2.1', '172.16.2.161', '10.10.5.6', '172.16.3.1', '5.53.1.44', '176.52.248.191', '5.53.6.65', '5.53.6.64', '216.184.113.254', '172.253.50.51', '108.170.234.231', '8.8.8.8']"
86.154.254.213,3.0,15-04,"['192.168.1.254', '172.16.11.112', '31.55.185.180', '213.121.192.26', '194.72.16.80', '109.159.253.3', '216.239.41.16', '108.170.232.97', '8.8.8.8']"
86.154.254.213,6.0,15-04,"['192.168.1.254', '172.16.11.112', '31.55.185.181', '31.55.185.180', '213.121.192.26', '194.72.16.80', '109.159.253.3', '216.239.41.16', '108.170.232.97', '8.8.8.8']"
86.154.254.213,8.0,15-04,"['192.168.1.254', '172.16.11.112', '31.55.185.180', '213.121.192.26', '194.72.16.80', '109.159.253.3', '216.239.41.16', '108.170.232.97', '8.8.8.8']"
86.154.254.213,9.0,15-04,"['192.168.1.254', '172.16.11.112', '31.55.185.181', '31.55.185.180', '213.121.192.26', '194.72.16.80', '109.159.253.3', '216.239.41.16', '108.170.232.97', '8.8.8.8']"
86.154.254.213,12.0,15-04,"['192.168.1.254', '172.16.11.112', '31.55.185.180', '213.121.192.26', '194.72.16.80', '109.159.253.3', '216.239.41.16', '108.170.232.97', '8.8.8.8']"
86.154.254.213,15.0,15-04,"['192.168.1.254', '172.16.11.112', '31.55.185.181', '31.55.185.180', '213.121.192.26', '194.72.16.80', '109.159.253.3', '216.239.41.16', '108.170.232.97', '8.8.8.8']"
86.215.157.115,3.0,15-04,"['172.22.151.1', '193.253.150.130', '193.252.159.158', '193.252.103.38', '193.252.137.78', '72.14.211.234', '108.170.231.111', '64.233.174.93', '8.8.8.8']"
86.215.157.115,6.0,15-04,"['172.22.151.1', '80.10.237.121', '193.253.150.130', '193.252.159.158', '193.252.103.38', '193.252.137.78', '72.14.211.234', '108.170.231.111', '64.233.174.93', '8.8.8.8']"
86.40.210.120,3.0,14-04,"['192.168.1.254', '86.40.210.1', '86.43.59.106', '86.43.11.251', '72.14.211.86', '108.170.227.25', '209.85.143.81', '8.8.8.8']"
86.40.210.120,5.0,14-04,"['192.168.1.254', '86.40.210.1', '86.43.59.106', '86.43.11.251', '86.43.12.219', '72.14.211.86', '108.170.227.25', '209.85.143.81', '8.8.8.8']"
86.40.210.120,6.0,14-04,"['192.168.1.254', '86.40.210.1', '86.43.59.106', '86.43.11.251', '86.43.12.219', '72.14.211.86', '108.170.227.25', '209.85.143.81', '8.8.8.8']"
86.57.6.165,15.0,14-04,"['100.118.0.5', '172.19.16.33', '172.19.17.170', '172.19.17.214', '172.19.17.170', '172.19.17.173', '172.19.17.17', '172.19.17.2', '10.201.177.77', '10.21.21.22', '10.21.212.20', '213.202.4.172', '213.202.4.187', '216.239.41.109', '172.253.51.137', '8.8.8.8']"
86.57.6.165,18.0,14-04,"['100.118.0.5', '172.19.16.33', '172.19.17.214', '172.19.17.170', '172.19.17.173', '172.19.17.17', '172.19.17.2', '10.201.177.77', '10.21.21.22', '10.21.212.20', '213.202.4.172', '213.202.4.187', '216.239.41.109', '172.253.51.137', '8.8.8.8']"
86.57.6.165,20.0,14-04,"['100.118.0.5', '172.19.16.33', '172.19.17.214', '172.19.17.170', '172.19.17.173', '172.19.17.17', '172.19.17.2', '10.201.177.77', '10.21.21.22', '10.21.212.20', '213.202.4.172', '213.202.4.187', '216.239.41.109', '172.253.51.137', '8.8.8.8']"
86.57.6.165,21.0,14-04,"['100.118.0.5', '172.19.16.33', '172.19.17.170', '172.19.17.214', '172.19.17.170', '172.19.17.209', '172.19.17.17', '172.19.17.2', '10.201.177.77', '10.21.21.22', '10.21.212.20', '213.202.4.172', '213.202.4.187', '216.239.41.109', '172.253.51.137', '8.8.8.8']"
86.57.7.180,3.0,13-04,"['100.124.0.5', '172.19.16.33', '172.19.17.214', '172.19.17.170', '172.19.17.209', '172.19.17.17', '172.19.17.2', '10.201.177.49', '10.21.21.22', '10.21.212.20', '213.202.4.172', '213.202.4.187', '216.239.41.109', '172.253.51.133', '8.8.8.8']"
86.57.7.180,5.0,13-04,"['100.124.0.5', '172.19.16.33', '172.19.17.214', '172.19.17.170', '172.19.17.214', '172.19.17.209', '172.19.17.17', '172.19.17.2', '10.201.177.49', '10.21.21.22', '10.21.212.20', '213.202.4.172', '213.202.4.187', '216.239.41.109', '172.253.51.133', '8.8.8.8']"
86.57.7.180,6.0,13-04,"['100.124.0.5', '172.19.16.33', '172.19.17.170', '172.19.17.214', '172.19.17.170', '172.19.17.173', '172.19.17.17', '172.19.17.2', '10.201.177.49', '10.21.21.22', '10.21.212.20', '213.202.4.172', '213.202.4.187', '216.239.41.109', '172.253.51.133', '8.8.8.8']"
86.57.7.180,8.0,13-04,"['100.124.0.5', '172.19.16.33', '172.19.17.170', '172.19.17.214', '172.19.17.170', '172.19.17.209', '172.19.17.17', '172.19.17.2', '10.201.177.49', '10.21.21.22', '10.21.212.20', '213.202.4.172', '213.202.4.187', '216.239.41.109', '172.253.51.133', '8.8.8.8']"
86.57.7.180,9.0,13-04,"['100.124.0.5', '172.19.16.33', '172.19.17.170', '172.19.17.214', '172.19.17.170', '172.19.17.209', '172.19.17.17', '172.19.17.2', '10.201.177.49', '10.21.21.22', '10.21.212.20', '213.202.4.172', '213.202.4.187', '216.239.41.109', '172.253.51.133', '8.8.8.8']"
86.80.174.49,3.0,14-04,"['10.40.1.254', '195.190.228.107', '139.156.98.100', '139.156.127.11', '108.170.227.247', '108.170.227.3', '8.8.8.8']"
86.80.174.49,5.0,14-04,"['10.40.1.254', '195.190.228.107', '139.156.98.100', '139.156.127.11', '108.170.227.247', '108.170.227.3', '8.8.8.8']"
86.80.174.49,6.0,14-04,"['10.40.1.254', '195.190.228.107', '139.156.127.11', '108.170.227.247', '108.170.227.3', '8.8.8.8']"
86.81.23.126,21.0,14-04,"['10.0.2.1', '195.190.228.18', '139.156.127.77', '108.170.229.238', '108.170.227.3', '8.8.8.8']"
86.81.23.126,23.0,14-04,"['10.0.2.1', '195.190.228.18', '139.156.98.101', '139.156.127.77', '108.170.229.238', '108.170.227.3', '8.8.8.8']"
86.81.23.126,0.0,15-04,"['10.0.2.1', '195.190.228.18', '139.156.98.101', '139.156.127.77', '108.170.229.238', '108.170.227.3', '8.8.8.8']"
87.4.178.151,3.0,14-04,"['192.168.42.200', '172.17.82.120', '172.17.81.118', '172.17.80.56', '172.19.184.140', '172.19.177.28', '195.22.205.98', '72.14.209.236', '74.125.245.225', '216.239.40.201', '8.8.8.8']"
87.4.178.151,5.0,14-04,"['192.168.42.200', '172.17.82.120', '172.17.82.86', '172.19.184.140', '172.19.177.26', '172.19.177.28', '195.22.205.98', '72.14.219.236', '74.125.245.225', '216.239.40.201', '8.8.8.8']"
87.4.178.151,6.0,14-04,"['192.168.42.200', '172.17.81.118', '172.17.80.56', '172.19.184.140', '172.19.177.28', '195.22.205.98', '72.14.209.236', '72.14.219.236', '74.125.245.241', '172.253.79.35', '8.8.8.8']"
87.4.178.151,8.0,14-04,"['192.168.42.200', '172.17.81.118', '172.17.80.56', '172.19.184.142', '172.19.177.26', '195.22.205.98', '72.14.219.236', '72.14.209.236', '74.125.245.225', '172.253.79.35', '8.8.8.8']"
87.4.178.151,9.0,14-04,"['192.168.42.200', '172.17.82.120', '172.17.80.56', '172.19.184.140', '172.19.177.26', '195.22.205.98', '72.14.219.236', '74.125.245.225', '172.253.79.35', '8.8.8.8']"
87.4.178.151,12.0,14-04,"['192.168.42.200', '172.17.82.120', '172.17.82.86', '172.19.184.142', '172.19.177.26', '195.22.205.98', '72.14.209.236', '72.14.219.236', '74.125.245.241', '216.239.40.201', '8.8.8.8']"
87.4.178.151,15.0,14-04,"['192.168.42.200', '172.17.81.118', '172.17.82.86', '172.17.80.56', '172.19.184.142', '172.19.177.26', '172.19.177.28', '195.22.205.98', '72.14.219.236', '74.125.245.225', '216.239.40.201', '8.8.8.8']"
87.67.151.33,9.0,14-04,"['192.168.1.1', '80.201.32.1', '91.183.244.10', '91.183.246.182', '72.14.212.86', '108.170.244.193', '66.249.95.103', '8.8.8.8']"
87.67.151.33,12.0,14-04,"['192.168.1.1', '80.201.32.1', '91.183.244.10', '91.183.246.182', '72.14.212.86', '108.170.244.193', '66.249.95.103', '8.8.8.8']"
87.67.151.33,15.0,14-04,"['192.168.1.1', '80.201.32.1', '91.183.244.10', '72.14.212.86', '108.170.244.193', '66.249.95.103', '8.8.8.8']"
89.122.205.94,21.0,13-04,"['192.168.1.1', '89.122.64.254', '10.0.201.221', '10.0.240.190', '10.0.240.145', '72.14.219.102', '108.170.252.1', '74.125.37.197', '8.8.8.8']"
89.122.205.94,0.0,14-04,['192.168.1.1']
89.222.183.85,3.0,13-04,"['192.168.1.1', '10.130.30.254', '89.222.180.61', '89.222.180.1', '89.222.201.145', '89.222.200.114', '108.170.250.51', '216.239.50.44', '216.239.57.222', '142.250.56.129', '8.8.8.8']"
89.222.183.85,5.0,13-04,"['192.168.1.1', '10.130.30.254', '89.222.180.61', '89.222.180.1', '89.222.201.145', '89.222.200.114', '108.170.250.51', '216.239.50.44', '216.239.57.222', '142.250.56.129', '8.8.8.8']"
89.222.183.85,6.0,13-04,"['192.168.1.1', '10.130.30.254', '89.222.180.61', '89.222.180.1', '89.222.201.145', '89.222.200.114', '108.170.250.51', '216.239.51.32', '172.253.66.110', '142.250.56.129', '8.8.8.8']"
89.222.183.85,8.0,13-04,"['192.168.1.1', '10.130.30.254', '89.222.180.61', '89.222.180.1', '89.222.201.145', '89.222.200.114', '108.170.250.51', '216.239.50.44', '216.239.57.222', '142.250.56.129', '8.8.8.8']"
89.222.183.85,9.0,13-04,"['192.168.1.1', '10.130.30.254', '89.222.180.61', '89.222.180.1', '89.222.201.145', '89.222.200.114', '108.170.250.51', '216.239.50.44', '216.239.57.222', '142.250.56.129', '8.8.8.8']"
89.222.183.85,11.0,13-04,"['192.168.1.1', '10.130.30.254', '89.222.180.61', '89.222.180.1', '89.222.201.145', '89.222.200.114', '108.170.250.51', '216.239.50.44', '216.239.57.222', '142.250.56.129', '8.8.8.8']"
89.222.183.85,12.0,13-04,"['192.168.1.1', '10.130.30.254', '89.222.180.61', '89.222.180.1', '89.222.201.145', '89.222.200.114', '108.170.250.51', '216.239.50.44', '216.239.57.222', '142.250.56.129', '8.8.8.8']"
89.222.183.85,14.0,13-04,"['192.168.1.1', '10.130.30.254', '89.222.180.61', '89.222.180.1', '89.222.201.145', '89.222.200.114', '108.170.250.51', '216.239.50.44', '216.239.57.222', '142.250.56.129', '8.8.8.8']"
89.222.183.85,15.0,13-04,"['192.168.1.1', '10.130.30.254', '89.222.180.61', '89.222.201.145', '89.222.200.114', '108.170.250.51', '216.239.50.44', '216.239.57.222', '142.250.56.129', '8.8.8.8']"
89.234.140.160,21.0,13-04,"['192.168.1.1', '91.216.110.45', '89.234.140.6', '91.216.110.10', '77.95.71.152', '108.170.244.193', '66.249.95.103', '8.8.8.8']"
89.234.140.160,0.0,14-04,"['91.216.110.45', '89.234.140.6', '91.216.110.10', '77.95.71.152', '108.170.244.193', '66.249.95.103', '8.8.8.8']"
89.234.140.160,3.0,14-04,"['192.168.1.1', '91.216.110.45', '89.234.140.6', '77.95.71.152', '108.170.244.193', '66.249.95.103', '8.8.8.8']"
89.248.190.164,6.0,15-04,"['172.16.0.2', '89.248.190.161', '89.248.176.1', '77.87.200.194', '108.170.250.51', '216.239.50.44', '216.239.57.222', '172.253.51.239', '8.8.8.8']"
89.248.190.164,8.0,15-04,"['172.16.0.2', '89.248.190.161', '89.248.176.1', '77.87.200.194', '108.170.250.51', '216.239.50.44', '216.239.57.222', '172.253.51.239', '8.8.8.8']"
89.248.190.164,9.0,15-04,"['172.16.0.2', '89.248.190.161', '89.248.176.1', '77.87.200.194', '108.170.250.51', '216.239.50.44', '216.239.57.222', '172.253.51.239', '8.8.8.8']"
89.248.190.164,12.0,15-04,"['172.16.0.2', '89.248.190.161', '89.248.176.1', '77.87.200.194', '108.170.250.51', '216.239.51.32', '172.253.66.110', '172.253.51.239', '8.8.8.8']"
89.248.190.164,15.0,15-04,"['172.16.0.2', '89.248.190.161', '89.248.176.1', '77.87.200.194', '108.170.250.51', '216.239.51.32', '172.253.66.110', '172.253.51.239', '8.8.8.8']"
89.31.34.147,0.0,15-04,"['192.168.50.1', '89.31.34.145', '195.34.36.49', '212.188.2.202', '212.188.42.218', '212.188.42.129', '212.188.29.25', '195.34.50.74', '72.14.223.72', '108.170.250.130', '209.85.255.136', '172.253.65.82', '216.239.62.107', '8.8.8.8']"
89.31.34.147,2.0,15-04,"['192.168.50.1', '89.31.34.145', '195.34.36.49', '212.188.2.202', '212.188.42.218', '212.188.42.129', '212.188.29.25', '195.34.50.74', '72.14.223.72', '108.170.250.130', '216.239.50.132', '172.253.66.108', '142.250.56.125', '8.8.8.8']"
89.31.34.147,3.0,15-04,"['192.168.50.1', '89.31.34.145', '195.34.36.49', '212.188.2.202', '212.188.42.218', '212.188.42.129', '212.188.29.25', '195.34.50.74', '72.14.223.72', '108.170.250.130', '209.85.255.136', '172.253.65.82', '216.239.62.107', '8.8.8.8']"
90.110.235.140,6.0,14-04,"['192.168.1.1', '80.10.234.33', '193.253.88.238', '81.253.129.30', '81.253.184.178', '72.14.219.114', '108.170.231.111', '108.170.235.15', '8.8.8.8']"
90.110.235.140,8.0,14-04,"['192.168.1.1', '80.10.234.33', '193.253.88.238', '81.253.129.30', '81.253.184.178', '72.14.219.114', '108.170.231.111', '108.170.235.15', '8.8.8.8']"
90.110.235.140,9.0,14-04,"['192.168.1.1', '80.10.234.33', '193.253.88.238', '81.253.129.30', '81.253.184.178', '72.14.219.114', '108.170.231.111', '108.170.235.15', '8.8.8.8']"
90.110.235.140,12.0,14-04,"['192.168.1.1', '80.10.234.33', '193.253.88.238', '81.253.129.30', '72.14.219.114', '108.170.231.111', '108.170.235.15', '8.8.8.8']"
90.110.235.140,15.0,14-04,"['192.168.1.1', '80.10.234.33', '193.253.88.238', '81.253.129.30', '72.14.219.114', '108.170.231.111', '108.170.235.15', '8.8.8.8']"
90.110.77.24,6.0,14-04,"['192.168.1.1', '80.10.233.213', '193.253.89.246', '193.252.100.110', '81.253.129.1', '81.253.184.178', '209.85.172.162', '172.253.69.49', '108.170.232.125', '8.8.8.8']"
90.110.77.24,8.0,14-04,"['192.168.1.1', '80.10.233.213', '193.253.89.246', '193.252.100.110', '81.253.129.1', '209.85.172.162', '172.253.69.49', '108.170.232.125', '8.8.8.8']"
